Gene	class
Tb927.7.5240	0
Tb927.7.5250	0
Tb927.7.5260	0
Tb927.7.5280	0
Tb927.7.5330	0
Tb927.7.5350	0
Tb927.7.5360	0
Tb927.7.5370	0
Tb927.7.5380	0
Tb927.7.5400	0
Tb927.7.5410	0
Tb927.7.5420	0
Tb927.7.5430	0
Tb927.7.5450	0
Tb927.7.5470	0
Tb927.7.5490	0
Tb927.7.550	0
Tb927.7.5500	0
Tb927.7.5510	0
Tb927.7.5520	0
Tb927.7.5530	0
Tb927.7.5540	0
Tb927.7.5550	0
Tb927.7.5560	0
Tb927.7.5570	0
Tb927.7.560	0
Tb927.7.5620	0
Tb927.7.5630	0
Tb927.7.5650	0
Tb927.7.5670	0
Tb927.7.5710	0
Tb927.7.5720	0
Tb927.7.5740	0
Tb927.7.5770	0
Tb927.7.5780	0
Tb927.7.580	0
Tb927.7.5810	0
Tb927.7.5840	0
Tb927.7.5850	0
Tb927.7.5860	0
Tb927.7.5870	0
Tb927.7.5890	0
Tb927.7.5930	0
Tb927.7.6000	0
Tb927.7.610	0
Tb927.7.6100	0
Tb927.7.6110	0
Tb927.7.6130	0
Tb927.7.6170	0
Tb927.7.6190	0
Tb927.7.620	0
Tb927.7.6200	0
Tb927.7.6210	0
Tb927.7.6220	0
Tb927.7.6300	0
Tb927.7.6320	0
Tb927.7.6350	0
Tb927.7.6370	0
Tb927.7.6390	0
Tb927.7.640	0
Tb927.7.6400	0
Tb927.7.6410	0
Tb927.7.6420	0
Tb927.7.6430	0
Tb927.7.6450	0
Tb927.7.6480	0
Tb927.7.6550	0
Tb927.7.6580	0
Tb927.7.6590	0
Tb927.7.660	0
Tb927.7.6600	0
Tb927.7.6610	0
Tb927.7.6620	0
Tb927.7.6650	0
Tb927.7.6660	0
Tb927.7.6680	0
Tb927.7.6690	0
Tb927.7.670	0
Tb927.7.6700	0
Tb927.7.6750	0
Tb927.7.6780	0
Tb927.7.6790	0
Tb927.7.680	0
Tb927.7.6800	0
Tb927.7.6850	0
Tb927.7.690	0
Tb927.7.6900	0
Tb927.7.6920	0
Tb927.7.6940	0
Tb927.7.7000	0
Tb927.7.7010	0
Tb927.7.7040	0
Tb927.7.7070	0
Tb927.7.7080	0
Tb927.7.710	0
Tb927.7.7100	0
Tb927.7.7120	0
Tb927.7.7130	0
Tb927.7.7140	0
Tb927.7.7150	0
Tb927.7.7180	0
Tb927.7.7190	0
Tb927.7.7210	0
Tb927.7.7250	0
Tb927.7.7280	0
Tb927.7.7290	0
Tb927.7.7300	0
Tb927.7.7310	0
Tb927.7.7340	0
Tb927.7.7360	0
Tb927.7.7380	0
Tb927.7.7390	0
Tb927.7.7410	0
Tb927.7.7500	0
Tb927.7.7510	0
Tb927.7.7550	0
Tb927.7.760	0
Tb927.7.770	0
Tb927.7.790	0
Tb927.7.810	0
Tb927.7.830	0
Tb927.7.840	0
Tb927.7.860	0
Tb927.7.880	0
Tb927.7.900	0
Tb927.7.940	0
Tb927.7.950	0
Tb927.7.960	0
Tb927.7.990	0
Tb927.8.1000	0
Tb927.8.1020	0
Tb927.8.1040	0
Tb927.8.1050	0
Tb927.8.1070	0
Tb927.8.1100	0
Tb927.8.1120	0
Tb927.8.1130	0
Tb927.8.1140	0
Tb927.8.1160	0
Tb927.8.1210	0
Tb927.8.1230	0
Tb927.8.1240	0
Tb927.8.1280	0
Tb927.8.1310	0
Tb927.8.1320	0
Tb927.8.1350	0
Tb927.8.1360	0
Tb927.8.1380	0
Tb927.8.1450	0
Tb927.8.1460	0
Tb927.8.1480	0
Tb927.8.1520	0
Tb927.8.1580	0
Tb927.8.1610	0
Tb927.8.1650	0
Tb927.8.1670	0
Tb927.8.1700	0
Tb927.8.1710	0
Tb927.8.1730	0
Tb927.8.1750	0
Tb927.8.1760	0
Tb927.8.1790	0
Tb927.8.1800	0
Tb927.8.1810	0
Tb927.8.1830	0
Tb927.8.1850	0
Tb927.8.1860	0
Tb927.8.1870	0
Tb927.8.1880	0
Tb927.8.1890	0
Tb927.8.1900	0
Tb927.8.1910	0
Tb927.8.1920	0
Tb927.8.1970	0
Tb927.8.1990	0
Tb927.8.2000	0
Tb927.8.2050	0
Tb927.8.2060	0
Tb927.8.2080	0
Tb927.8.2100	0
Tb927.8.2110	0
Tb927.8.2120	0
Tb927.8.2130	0
Tb927.8.2160	0
Tb927.8.2190	0
Tb927.8.2200	0
Tb927.8.2240	0
Tb927.8.2260	0
Tb927.8.2300	0
Tb927.8.2320	0
Tb927.8.2340	0
Tb927.8.2350	0
Tb927.8.2370	0
Tb927.8.2380	0
Tb927.8.2390	0
Tb927.8.2400	0
Tb927.8.2430	0
Tb927.8.2440	0
Tb927.8.2470	0
Tb927.8.2480	0
Tb927.8.2490	0
Tb927.8.2500	0
Tb927.8.2530	0
Tb927.8.2610	0
Tb927.8.2650	0
Tb927.8.2660	0
Tb927.8.2680	0
Tb927.8.2690	0
Tb927.8.2710	0
Tb927.8.2720	0
Tb927.8.2750	0
Tb927.8.2760	0
Tb927.8.2770	0
Tb927.8.2800	0
Tb927.8.2840	0
Tb927.8.2850	0
Tb927.8.2860	0
Tb927.8.2870	0
Tb927.8.2880	0
Tb927.8.2910	0
Tb927.8.2950	0
Tb927.8.2960	0
Tb927.8.3000	0
Tb927.8.3030	0
Tb927.8.3050	0
Tb927.8.3070	0
Tb927.8.3080	0
Tb927.8.3090	0
Tb927.8.3140	0
Tb927.8.3180	0
Tb927.8.3210	0
Tb927.8.3220	0
Tb927.8.3230	0
Tb927.8.3260	0
Tb927.8.3270	0
Tb927.8.3280	0
Tb927.8.3290	0
Tb927.8.3300	0
Tb927.8.3340	0
Tb927.8.3370	0
Tb927.8.3400	0
Tb927.8.3430	0
Tb927.8.3440	0
Tb927.8.3480	0
Tb927.8.3500	0
Tb927.8.3520	0
Tb927.8.3540	0
Tb927.8.3550	0
Tb927.8.3570	0
Tb927.8.3580	0
Tb927.8.3590	0
Tb927.8.3600	0
Tb927.8.3620	0
Tb927.8.3640	0
Tb927.8.3700	0
Tb927.8.3720	0
Tb927.8.3730	0
Tb927.8.3800	0
Tb927.8.3830	0
Tb927.8.3940	0
Tb927.8.3950	0
Tb927.8.4000	0
Tb927.8.4020	0
Tb927.8.4030	0
Tb927.8.4040	0
Tb927.8.4050	0
Tb927.8.4140	0
Tb927.8.4180	0
Tb927.8.4200	0
Tb927.8.4350	0
Tb927.8.4360	0
Tb927.8.4380	0
Tb927.8.4390	0
Tb927.8.4410	0
Tb927.8.4430	0
Tb927.8.4470	0
Tb927.8.4480	0
Tb927.8.4530	0
Tb927.8.4570	0
Tb927.8.4620	0
Tb927.8.4660	0
Tb927.8.4670	0
Tb927.8.4760	0
Tb927.8.480	0
Tb927.8.4800	0
Tb927.8.4820	0
Tb927.8.4890	0
Tb927.8.4940	0
Tb927.8.4950	0
Tb927.8.4960	0
Tb927.8.5050	0
Tb927.8.5070	0
Tb927.8.5080	0
Tb927.8.510	0
Tb927.8.5120	0
Tb927.8.5130	0
Tb927.8.5140	0
Tb927.8.5150	0
Tb927.8.5160	0
Tb927.8.5180	0
Tb927.8.5230	0
Tb927.8.5240	0
Tb927.8.5290	0
Tb927.8.5300	0
Tb927.8.5320	0
Tb927.8.5330	0
Tb927.8.5340	0
Tb927.8.5360	0
Tb927.8.5370	0
Tb927.8.5380	0
Tb927.8.540	0
Tb927.8.5410	0
Tb927.8.5460	0
Tb927.8.5470	0
Tb927.8.5510	0
Tb927.8.5520	0
Tb927.8.5530	0
Tb927.8.560	0
Tb927.8.5610	0
Tb927.8.5640	0
Tb927.8.5650	0
Tb927.8.5670	0
Tb927.8.5680	0
Tb927.8.5710	0
Tb927.8.5750	0
Tb927.8.5770	0
Tb927.8.5790	0
Tb927.8.5810	0
Tb927.8.5820	0
Tb927.8.5850	0
Tb927.8.5880	0
Tb927.8.5890	0
Tb927.8.590	0
Tb927.8.5920	0
Tb927.8.5950	0
Tb927.8.5960	0
Tb927.8.5980	0
Tb927.8.6040	0
Tb927.8.6060	0
Tb927.8.6080	0
Tb927.8.610	0
Tb927.8.6100	0
Tb927.8.6120	0
Tb927.8.6170	0
Tb927.8.6190	0
Tb927.8.6200	0
Tb927.8.6220	0
Tb927.8.6230	0
Tb927.8.6250	0
Tb927.8.6300	0
Tb927.8.6310	0
Tb927.8.6330	0
Tb927.8.6340	0
Tb927.8.6350	0
Tb927.8.6360	0
Tb927.8.6370	0
Tb927.8.6400	0
Tb927.8.6420	0
Tb927.8.6470	0
Tb927.8.6510	0
Tb927.8.6530	0
Tb927.8.6540	0
Tb927.8.6550	0
Tb927.8.6560	0
Tb927.8.6580	0
Tb927.8.6590	0
Tb927.8.6600	0
Tb927.8.6620	0
Tb927.8.6640	0
Tb927.8.6670	0
Tb927.8.6690	0
Tb927.8.6700	0
Tb927.8.6710	0
Tb927.8.6780	0
Tb927.8.6790	0
Tb927.8.6800	0
Tb927.8.6810	0
Tb927.8.6840	0
Tb927.8.6850	0
Tb927.8.6860	0
Tb927.8.6870	0
Tb927.8.6880	0
Tb927.8.6890	0
Tb927.8.690	0
Tb927.8.6950	0
Tb927.8.6960	0
Tb927.8.6970	0
Tb927.8.700	0
Tb927.8.7020	0
Tb927.8.7050	0
Tb927.8.7060	0
Tb927.8.7090	0
Tb927.8.7150	0
Tb927.8.7170	0
Tb927.8.7180	0
Tb927.8.720	0
Tb927.8.7230	0
Tb927.8.7270	0
Tb927.8.7310	0
Tb927.8.7330	0
Tb927.8.7340	0
Tb927.8.7410	0
Tb927.8.7460	0
Tb927.8.7470	0
Tb927.8.7480	0
Tb927.8.7490	0
Tb927.8.750	0
Tb927.8.7520	0
Tb927.8.7560	0
Tb927.8.7600	0
Tb927.8.7610	0
Tb927.8.770	0
Tb927.8.7700	0
Tb927.8.7710	0
Tb927.8.7740	0
Tb927.8.7750	0
Tb927.8.7760	0
Tb927.8.7770	0
Tb927.8.7780	0
Tb927.8.780	0
Tb927.8.7800	0
Tb927.8.7820	0
Tb927.8.7830	0
Tb927.8.790	0
Tb927.8.7980	0
Tb927.8.7990	0
Tb927.8.800	0
Tb927.8.8030	0
Tb927.8.8040	0
Tb927.8.8050	0
Tb927.8.8090	0
Tb927.8.8110	0
Tb927.8.8120	0
Tb927.8.8180	0
Tb927.8.830	0
Tb927.8.8310	0
Tb927.8.8320	0
Tb927.8.8340	0
Tb927.8.8350	0
Tb927.8.840	0
Tb927.8.850	0
Tb927.8.920	0
Tb927.8.930	0
Tb927.8.980	0
